55215-h.htm	nathaniel_hawthorne
55440-h.htm	rafael_contreras
55448-h.htm	ramon_del_valle-inclan
55480-h.htm	jose_zorrilla
55514-h.htm	emilia_pardo_bazan
55563-h.htm	benito_perez_galdos
55616-h.htm	ruben_dario
55796-h.htm	alain-rene_lesage
55812-h.htm	emilia_pardo_bazan
55882-h.htm	emilia_pardo_bazan
55915-h.htm	benito_perez_galdos
55916-h.htm	miguel_de_unamuno
55917-h.htm	pedro_calderon_de_la_barca
56010-h.htm	horacio_c._rivarola
56044-h.htm	emilia_pardo_bazan
56047-h.htm	ruben_dario
56051-h.htm	various
56219-h.htm	carlos_prince
56251-h.htm	carlos_navarro_y_lamarca
56283-h.htm	bartolome_de_las_casas
56301-h.htm	jose_ingenieros
56451-h.htm	leopoldo_lugones
56452-h.htm	various
56454-h.htm	william_shakespeare
56519-h.htm	fidel_guillermo_prieto
56624-h.htm	various
56770-h.htm	jacinto_benavente
57035-h.htm	lope_de_vega
57225-h.htm	ramon_perez_de_ayala
57261-h.htm	benito_perez_galdos
57263-h.htm	benito_perez_galdos
57264-h.htm	benito_perez_galdos
57303-h.htm	dante_alighieri
57388-h.htm	various
57448-h.htm	jose_ortega_y_gasset
57505-h.htm	leonardo_de_vinci
57550-h.htm	isabelo_de_los_reyes_y_florentino
57590-h.htm	juan_ruiz_de_alarcon
57648-h.htm	anonymous
57654-h.htm	homer
57675-h.htm	various
57781-h.htm	vicente_blasco_ibañez
57828-h.htm	richard_ford
57955-h.htm	miguel_de_cervantes_saavedra
57960-h.htm	juan_ortega_rubio
57982-h.htm	jose_ortega_y_gasset
58049-h.htm	ramon_del_valle-inclan
58059-h.htm	emilia_pardo_bazan
58077-h.htm	various
58103-h.htm	oliverio_girondo
58194-h.htm	tirso_de_molina
58221-h.htm	homer
58261-h.htm	gregorio_mayans_y_siscar
58275-h.htm	jose_zorilla
58298-h.htm	pio_baroja
58331-h.htm	santiago_ramon_y_cajal
58375-h.htm	ruben_dario
58425-h.htm	manuel_rigoberto_paredes
58484-h.htm	jacinto_benavente
58545-h.htm	jacinto_benavente
58643-h.htm	pedro_calderon_de_la_barca
58713-h.htm	carlo_de_fornaro
58865-h.htm	wenceslao_fernandez-florez
58910-h.htm	fidel_guillermo_prieto
58916-h.htm	richard_ford
59154-h.htm	pedro_antonio_de_alarcon
59189-h.htm	j._sourryere_de_souillac
59244-h.htm	luis_mariano_de_larra
59492-h.htm	angel_de_saavedra,_duque_de_rivas
59539-h.htm	l'abbe_brasseur_de_bourbourg
59564-h.htm	anna_viroubova
59629-h.htm	joaquin_dicenta
59631-h.htm	hugo_wast
